(byte: 00 | bit: 0 | Sbox_index: 0 | index: 78160 | nb shares: 10)  00 =>  0.185789  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 41 | index: 89143 | nb shares: 6)  00 =>  0.072360  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 42 | index: 100581 | nb shares: 3)  e3 =>  0.172751  /  0.110169
(byte: 14 | bit: 0 | Sbox_index: 43 | index: 94434 | nb shares: 2)  00 =>  0.153194  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 44 | index: 101372 | nb shares: 3)  e3 =>  0.127119  /  0.110169
(byte: 14 | bit: 0 | Sbox_index: 45 | index: 96924 | nb shares: 2)  00 =>  0.081486  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 46 | index: 99267 | nb shares: 3)  e3 =>  0.223598  /  0.123207
(byte: 14 | bit: 0 | Sbox_index: 47 | index: 99703 | nb shares: 3)  00 =>  0.076271  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 48 | index: 99167 | nb shares: 3)  e3 =>  0.257497  /  0.119296
(byte: 14 | bit: 0 | Sbox_index: 49 | index: 87498 | nb shares: 3)  00 =>  0.073664  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 50 | index: 99267 | nb shares: 3)  e3 =>  0.202738  /  0.137549
(byte: 14 | bit: 0 | Sbox_index: 51 | index: 88861 | nb shares: 2)  00 =>  0.074967  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 52 | index: 101372 | nb shares: 3)  e3 =>  0.209257  /  0.134941
(byte: 14 | bit: 0 | Sbox_index: 53 | index: 81322 | nb shares: 2)  00 =>  0.073664  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 54 | index: 100581 | nb shares: 3)  e3 =>  0.227510  /  0.112777
(byte: 14 | bit: 0 | Sbox_index: 55 | index: 98969 | nb shares: 2)  00 =>  0.124511  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 56 | index: 100581 | nb shares: 3)  e3 =>  0.210561  /  0.127119
(byte: 14 | bit: 0 | Sbox_index: 57 | index: 97784 | nb shares: 2)  00 =>  0.147979  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 58 | index: 101378 | nb shares: 3)  e3 =>  0.175359  /  0.108866
(byte: 14 | bit: 0 | Sbox_index: 59 | index: 100340 | nb shares: 2)  00 =>  0.095828  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 60 | index: 100581 | nb shares: 3)  e3 =>  0.172751  /  0.110169
(byte: 14 | bit: 0 | Sbox_index: 61 | index: 95810 | nb shares: 12)  00 =>  0.082790  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 62 | index: 101372 | nb shares: 3)  e3 =>  0.127119  /  0.110169
(byte: 14 | bit: 0 | Sbox_index: 63 | index: 84148 | nb shares: 4)  00 =>  0.073664  /  0.000000
count: 28/64

(byte: 15 | bit: 0 | Sbox_index: 0 | index: 79192 | nb shares: 2)  00 =>  0.073664  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 1 | index: 85353 | nb shares: 2)  00 =>  0.107562  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 2 | index: 92861 | nb shares: 3)  00 =>  0.076271  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 3 | index: 100321 | nb shares: 11)  00 =>  0.077575  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 4 | index: 96229 | nb shares: 6)  00 =>  0.077575  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 5 | index: 96229 | nb shares: 6)  00 =>  0.081486  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 6 | index: 101307 | nb shares: 2)  00 =>  0.102347  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 7 | index: 99612 | nb shares: 6)  00 =>  0.086701  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 8 | index: 101307 | nb shares: 2)  00 =>  0.089309  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 9 | index: 88813 | nb shares: 3)  00 =>  0.303129  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 10 | index: 100296 | nb shares: 2)  00 =>  0.086701  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 11 | index: 97168 | nb shares: 6)  00 =>  0.078879  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 12 | index: 77624 | nb shares: 2)  00 =>  0.080183  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 13 | index: 94867 | nb shares: 3)  00 =>  0.084094  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 14 | index: 90911 | nb shares: 3)  00 =>  0.076271  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 15 | index: 82340 | nb shares: 7)  00 =>  0.073664  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 16 | index: 87698 | nb shares: 6)  00 =>  0.071056  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 17 | index: 99546 | nb shares: 2)  00 =>  0.091917  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 18 | index: 100701 | nb shares: 3)  63 =>  0.398305  /  0.172751
(byte: 15 | bit: 0 | Sbox_index: 19 | index: 101980 | nb shares: 3)  63 =>  0.490874  /  0.194915
(byte: 15 | bit: 0 | Sbox_index: 20 | index: 101319 | nb shares: 3)  63 =>  0.359192  /  0.159713
(byte: 15 | bit: 0 | Sbox_index: 21 | index: 99700 | nb shares: 3)  63 =>  0.256193  /  0.124511
(byte: 15 | bit: 0 | Sbox_index: 22 | index: 101142 | nb shares: 3)  63 =>  0.209257  /  0.103651
(byte: 15 | bit: 0 | Sbox_index: 23 | index: 101242 | nb shares: 4)  63 =>  0.376141  /  0.183181
(byte: 15 | bit: 0 | Sbox_index: 24 | index: 99700 | nb shares: 3)  63 =>  0.496089  /  0.170143
(byte: 15 | bit: 0 | Sbox_index: 25 | index: 99019 | nb shares: 2)  05 =>  0.163625  /  0.157106
(byte: 15 | bit: 0 | Sbox_index: 26 | index: 100701 | nb shares: 3)  63 =>  0.193611  /  0.108866
(byte: 15 | bit: 0 | Sbox_index: 27 | index: 101980 | nb shares: 3)  63 =>  0.247066  /  0.112777
(byte: 15 | bit: 0 | Sbox_index: 28 | index: 101980 | nb shares: 3)  63 =>  0.219687  /  0.137549
(byte: 15 | bit: 0 | Sbox_index: 29 | index: 85353 | nb shares: 2)  00 =>  0.107562  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 30 | index: 99700 | nb shares: 3)  63 =>  0.215776  /  0.133638
(byte: 15 | bit: 0 | Sbox_index: 31 | index: 100321 | nb shares: 11)  00 =>  0.077575  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 32 | index: 101980 | nb shares: 3)  63 =>  0.244459  /  0.132334
(byte: 15 | bit: 0 | Sbox_index: 33 | index: 96229 | nb shares: 6)  00 =>  0.081486  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 34 | index: 101319 | nb shares: 3)  63 =>  0.172751  /  0.136245
(byte: 15 | bit: 0 | Sbox_index: 35 | index: 99612 | nb shares: 6)  00 =>  0.086701  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 36 | index: 101319 | nb shares: 3)  63 =>  0.197523  /  0.134941
(byte: 15 | bit: 0 | Sbox_index: 37 | index: 88813 | nb shares: 3)  00 =>  0.303129  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 38 | index: 100701 | nb shares: 3)  63 =>  0.193611  /  0.108866
(byte: 15 | bit: 0 | Sbox_index: 39 | index: 97168 | nb shares: 6)  00 =>  0.078879  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 40 | index: 97186 | nb shares: 6)  fc =>  0.138853  /  0.134941
(byte: 15 | bit: 0 | Sbox_index: 41 | index: 94867 | nb shares: 3)  00 =>  0.084094  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 42 | index: 99700 | nb shares: 3)  63 =>  0.177966  /  0.112777
(byte: 15 | bit: 0 | Sbox_index: 43 | index: 82340 | nb shares: 7)  00 =>  0.073664  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 44 | index: 101980 | nb shares: 3)  63 =>  0.146675  /  0.114081
(byte: 15 | bit: 0 | Sbox_index: 45 | index: 99546 | nb shares: 2)  00 =>  0.091917  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 46 | index: 101980 | nb shares: 3)  63 =>  0.219687  /  0.137549
(byte: 15 | bit: 0 | Sbox_index: 47 | index: 79192 | nb shares: 2)  00 =>  0.073664  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 48 | index: 99700 | nb shares: 3)  63 =>  0.215776  /  0.133638
(byte: 15 | bit: 0 | Sbox_index: 49 | index: 92861 | nb shares: 3)  00 =>  0.076271  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 50 | index: 101980 | nb shares: 3)  63 =>  0.244459  /  0.132334
(byte: 15 | bit: 0 | Sbox_index: 51 | index: 96229 | nb shares: 6)  00 =>  0.077575  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 52 | index: 101319 | nb shares: 3)  63 =>  0.172751  /  0.136245
(byte: 15 | bit: 0 | Sbox_index: 53 | index: 101307 | nb shares: 2)  00 =>  0.102347  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 54 | index: 101319 | nb shares: 3)  63 =>  0.197523  /  0.134941
(byte: 15 | bit: 0 | Sbox_index: 55 | index: 101307 | nb shares: 2)  00 =>  0.089309  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 56 | index: 100701 | nb shares: 3)  63 =>  0.193611  /  0.108866
(byte: 15 | bit: 0 | Sbox_index: 57 | index: 100296 | nb shares: 2)  00 =>  0.086701  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 58 | index: 97186 | nb shares: 6)  fc =>  0.138853  /  0.134941
(byte: 15 | bit: 0 | Sbox_index: 59 | index: 77624 | nb shares: 2)  00 =>  0.080183  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 60 | index: 99700 | nb shares: 3)  63 =>  0.177966  /  0.112777
(byte: 15 | bit: 0 | Sbox_index: 61 | index: 90911 | nb shares: 3)  00 =>  0.076271  /  0.000000
(byte: 15 | bit: 0 | Sbox_index: 62 | index: 101980 | nb shares: 3)  63 =>  0.146675  /  0.114081
(byte: 15 | bit: 0 | Sbox_index: 63 | index: 87698 | nb shares: 6)  00 =>  0.071056  /  0.000000
count: 25/64

